"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD"
"I2","MEX","3412","Mexico","USA","United States",2005,"Gross Imp.",1,958674.987
"I2","MEX","3412","Mexico","USA","United States",2005,"Import",5,958674.987
"I2","MEX","3412","Mexico","USA","United States",2006,"Export",6,163179.124
"I2","MEX","3412","Mexico","USA","United States",2006,"Gross Exp.",2,163179.124
"I2","MEX","3412","Mexico","USA","United States",2006,"Gross Imp.",1,1027394.538
"I2","MEX","3412","Mexico","USA","United States",2006,"Import",5,1027394.538
"I2","MEX","3412","Mexico","USA","United States",2007,"Export",6,176834.169
"I2","MEX","3412","Mexico","USA","United States",2007,"Gross Exp.",2,176834.169
"I2","MEX","3412","Mexico","USA","United States",2007,"Gross Imp.",1,1038103.419
"I2","MEX","3412","Mexico","USA","United States",2007,"Import",5,1038103.419
"I2","MEX","3412","Mexico","USA","United States",2008,"Export",6,160802.932
"I2","MEX","3412","Mexico","USA","United States",2008,"Gross Exp.",2,160802.932
"I2","MEX","3412","Mexico","USA","United States",2008,"Gross Imp.",1,1005932.032
"I2","MEX","3412","Mexico","USA","United States",2008,"Import",5,1005932.032
"I2","MEX","3412","Mexico","USA","United States",2009,"Export",6,191345.606
"I2","MEX","3412","Mexico","USA","United States",2009,"Gross Exp.",2,191345.606
"I2","MEX","3412","Mexico","USA","United States",2009,"Gross Imp.",1,878217.417
"I2","MEX","3412","Mexico","USA","United States",2009,"Import",5,878217.417
"I2","MEX","3412","Mexico","USA","United States",2010,"Export",6,228878.406
"I2","MEX","3412","Mexico","USA","United States",2010,"Gross Exp.",2,228878.406
"I2","MEX","3412","Mexico","USA","United States",2010,"Gross Imp.",1,977780.287
"I2","MEX","3412","Mexico","USA","United States",2010,"Import",5,977780.287
"I2","MEX","3419","Mexico","USA","United States",1986,"Export",6,2284
"I2","MEX","3419","Mexico","USA","United States",1986,"Gross Exp.",2,2284
"I2","MEX","3419","Mexico","USA","United States",1986,"Gross Imp.",1,521
"I2","MEX","3419","Mexico","USA","United States",1986,"Import",5,521
"I2","MEX","3419","Mexico","USA","United States",1987,"Export",6,2065.569
"I2","MEX","3419","Mexico","USA","United States",1987,"Gross Exp.",2,2065.569
"I2","MEX","3419","Mexico","USA","United States",1987,"Gross Imp.",1,859.893
"I2","MEX","3419","Mexico","USA","United States",1987,"Import",5,859.893
"I2","MEX","3419","Mexico","USA","United States",1988,"Export",6,675.389
"I2","MEX","3419","Mexico","USA","United States",1988,"Gross Exp.",2,675.389
"I2","MEX","3419","Mexico","USA","United States",1988,"Gross Imp.",1,1298.841
"I2","MEX","3419","Mexico","USA","United States",1988,"Import",5,1298.841
"I2","MEX","3419","Mexico","USA","United States",1989,"Export",6,807.963
"I2","MEX","3419","Mexico","USA","United States",1989,"Gross Exp.",2,807.963
"I2","MEX","3419","Mexico","USA","United States",1989,"Gross Imp.",1,3260.068
"I2","MEX","3419","Mexico","USA","United States",1989,"Import",5,3260.068
"I2","MEX","3419","Mexico","USA","United States",1990,"Export",6,380.629
"I2","MEX","3419","Mexico","USA","United States",1990,"Gross Exp.",2,380.629
"I2","MEX","3419","Mexico","USA","United States",1990,"Gross Imp.",1,2440.83
"I2","MEX","3419","Mexico","USA","United States",1990,"Import",5,2440.83
"I2","MEX","3419","Mexico","USA","United States",1991,"Export",6,369.839
"I2","MEX","3419","Mexico","USA","United States",1991,"Gross Exp.",2,369.839
"I2","MEX","3419","Mexico","USA","United States",1991,"Gross Imp.",1,3210.522
"I2","MEX","3419","Mexico","USA","United States",1991,"Import",5,3210.522
"I2","MEX","3419","Mexico","USA","United States",1992,"Export",6,2115
"I2","MEX","3419","Mexico","USA","United States",1992,"Gross Exp.",2,2115
"I2","MEX","3419","Mexico","USA","United States",1992,"Gross Imp.",1,10258
"I2","MEX","3419","Mexico","USA","United States",1992,"Import",5,10258
"I2","MEX","3419","Mexico","USA","United States",1993,"Export",6,1137
"I2","MEX","3419","Mexico","USA","United States",1993,"Gross Exp.",2,1137
"I2","MEX","3419","Mexico","USA","United States",1993,"Gross Imp.",1,8775
"I2","MEX","3419","Mexico","USA","United States",1993,"Import",5,8775
"I2","MEX","3419","Mexico","USA","United States",1994,"Export",6,1276.549
