Reporter,Reporter Code,Partner Name,Partner Code,Tariff Indicator Name,Tariff Indicator Code,Product,Product Code,1989 [1989],1990 [1990],1991 [1991],1992 [1992],1993 [1993],1994 [1994]
United States,840,Mexico,484,B.Weighted Average,Weighted Average,"293911 -- (2002-) -- Concentrates of poppy straw; buprenorphine (INN), codeine, dihydrocodeine (INN), ethylmorphine, etorphine (INN), heroin, hydrocodone (INN), hydromorphone (INN), morphine, nicomorphine (INN), oxycodone (INN), oxymorphone (INN), pholcodine (INN),",293911,..,..,..,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,293919 -- (2002-) -- Other,293919,..,..,..,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,293920 -- (2007-) - Alkaloids of cinchona and their derivatives; salts thereof,293920,..,..,..,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,293921 -- (-2006)  -- Quinine and its salts,293921,..,..,..,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,293929 -- (-2006)  -- Other,293929,..,..,..,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,293930 -- - Caffeine and its salts,293930,..,..,..,..,6,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,293940 -- (-1995) Ephedrines and their salts,293940,..,..,..,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,293941 -- (1996-) -- Ephedrine and its salts,293941,..,..,..,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,293942 -- (1996-) -- Pseudoephedrine (INN) and its salts,293942,..,..,..,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,293943 -- (2002-) -- Cathine (INN) and its salts,293943,..,..,..,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,293944 -- (2012-) -- Norephedrine and its salts,293944,..,..,..,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,293949 -- (1996-) -- Other,293949,..,..,..,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,293950 -- (-2001) - Theophylline and aminophylline (theophylline- ethylenediamine) and their derivatives; salts thereof,293950,..,..,..,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,293951 -- (2002-) -- Fenetylline (INN) and its salts,293951,..,..,..,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,293959 -- (2002-) -- Other,293959,..,..,..,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,293960 -- (-1995) Alkaloids of rye ergot and their derivatives; salts thereof,293960,..,..,..,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,293961 -- (1996-) -- Ergometrine (INN) and its salts,293961,..,..,..,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,293962 -- (1996-) -- Ergotamine (INN) and its salts,293962,..,..,..,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,293963 -- (1996-) -- Lysergic acid and its salts,293963,..,..,..,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,293969 -- (1996-) -- Other,293969,..,..,..,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,293970 -- (-2001) - Nicotine and its salts,293970,..,..,..,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,293990 -- (-2001) - Other,293990,2.75,..,2.75,2.75,2.75,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,"293991 -- (2002-) -- Cocaine, ecgonine, levometamfetamine, metamfetamine (INN), metamfetamine racemate; salts, esters and other derivatives thereof",293991,..,..,..,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,293999 -- (2002-) -- Other,293999,..,..,..,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,"294000 -- Sugars, chemically pure, other than sucrose, lactose, maltose, glucose and fructose; sugar ethers, sugar acetals and sugar esters, and their salts, other than products of heading 29.37, 29.38 or 29.39.",294000,..,..,5.800000191,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,294110 -- - Penicillins and their derivatives with a penicillanic acid structure; salts thereof,294110,6.75,..,6.75,6.75,6.75,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,294120 -- - Streptomycins and their derivatives; salts thereof,294120,..,..,..,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,294130 -- - Tetracyclines and their derivatives; salts thereof,294130,..,..,..,..,3.700000048,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,294140 -- - Chloramphenicol and its derivatives; salts thereof,294140,..,..,..,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,294150 -- - Erythromycin and its derivatives; salts thereof,294150,3.700000048,3.700000048,3.700000048,3.700000048,3.700000048,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,294190 -- - Other,294190,4.033333302,..,..,4.033333302,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,294200 -- Other organic compounds.,294200,10,10,10,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,"300110 -- (-2006) - Glands and other organs, dried, whether or not powdered",300110,..,..,..,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,300120 -- - Extracts of glands or other organs or of their secretions,300120,..,..,..,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,300190 -- - Other,300190,..,..,..,0,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,"300210 -- - Antisera, other blood fractions and immunological products, whether or not modified or obtained by means of biotechnological processes",300210,0,0,0,0,0,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,300220 -- - Vaccines for human medicine,300220,..,..,..,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,300230 -- (1996-) - Vaccines for veterinary medicine,300230,..,..,..,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,300231 -- (-1995) Vaccines against foot-and-mouth disease,300231,..,..,..,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,300239 -- (-1995) Other,300239,0,..,..,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,300290 -- - Other,300290,2.5,2.5,2.5,2.5,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,"300310 -- - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",300310,..,..,..,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,300320 -- - Containing other antibiotics,300320,..,..,..,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,300331 -- -- Containing insulin,300331,..,..,..,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,300339 -- -- Other,300339,..,..,..,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,300340 -- - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,300340,..,..,..,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,300390 -- - Other,300390,6,6,..,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,"300410 -- - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",300410,..,..,..,6.550000191,6.550000191,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,300420 -- - Containing other antibiotics,300420,..,..,..,..,3.700000048,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,300431 -- -- Containing insulin,300431,3.700000048,..,..,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,"300432 -- -- Containing corticosteroid hormones, their derivatives or structural analogues",300432,..,..,..,6,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,300439 -- -- Other,300439,..,..,3.900000095,3.900000095,3.900000095,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,"300440 -- - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",300440,..,..,..,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,300450 -- - Other medicaments containing vitamins or other products of heading 29.36,300450,..,8.380000114,8.380000114,8.380000114,8.380000114,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,300490 -- - Other,300490,3.399999857,3.399999857,3.399999857,3.399999857,3.399999857,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,300510 -- - Adhesive dressings and other articles having an adhesive layer,300510,4.699999809,4.699999809,4.699999809,4.699999809,4.699999809,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,300590 -- - Other,300590,4.699999809,4.699999809,4.699999809,4.699999809,4.699999809,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,"300610 -- - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or de",300610,3.5,3.5,3.5,..,3.5,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,300620 -- - Blood-grouping reagents,300620,..,..,..,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,300630 -- - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,300630,..,..,..,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,300640 -- - Dental cements and other dental fillings; bone reconstruction cements,300640,..,3.099999905,3.099999905,3.099999905,3.099999905,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,300650 -- - First-aid boxes and kits,300650,..,..,..,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,"300660 -- - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",300660,..,..,..,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,300670 -- (2002-) - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,300670,..,..,..,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,300680 -- (2002-2006) - Waste pharmaceuticals,300680,..,..,..,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,300691 -- (2007-) -- Appliances identifiable for ostomy use,300691,..,..,..,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,300692 -- (2007-) -- Waste pharmaceuticals,300692,..,..,..,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,"310100 -- Animal or vegetable fertilisers, whether or not mixed together or chemically treated; fertilisers produced by the mixing or chemical treatment of animal or vegetable products.",310100,0,0,..,0,0,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,"310210 -- - Urea, whether or not in aqueous solution",310210,0,0,0,0,0,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,310221 -- -- Ammonium sulphate,310221,..,..,..,0,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,310229 -- -- Other,310229,0,0,..,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,"310230 -- - Ammonium nitrate, whether or not in aqueous solution",310230,0,0,..,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,310240 -- - Mixtures of ammonium nitrate with calcium carbonate or other inorganic non-fertilising substances,310240,0,..,..,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,310250 -- - Sodium nitrate,310250,0,..,..,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,310260 -- - Double salts and mixtures of calcium nitrate and ammonium nitrate,310260,..,..,..,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,310270 -- (-2006)  - Calcium cyanamide,310270,..,..,..,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,310280 -- - Mixtures of urea and ammonium nitrate in aqueous or ammoniacal solution,310280,..,..,..,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,"310290 -- - Other, including mixtures not specified in the foregoing subheadings",310290,0,0,0,0,0,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,310310 -- - Superphosphates,310310,0,0,..,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,310320 -- (-2006)  - Basic slag,310320,..,..,..,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,310390 -- - Other,310390,..,..,..,0,0,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,"310410 -- (-2006)  - Carnallite, sylvite and other crude natural potassium salts",310410,..,..,..,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,310420 -- - Potassium chloride,310420,..,0,..,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,310430 -- - Potassium sulphate,310430,..,..,..,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,310490 -- - Other,310490,..,..,..,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,310510 -- - Goods of this Chapter in tablets or similar forms or in packages of a gross weight not exceeding 10 kg,310510,..,..,..,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,"310520 -- - Mineral or chemical fertilisers containing the three fertilising elements nitrogen, phosphorus and potassium",310520,0,0,..,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,310530 -- - Diammonium hydrogenorthophosphate (diammonium phosphate),310530,..,..,..,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,310540 -- - Ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate),310540,0,0,0,0,0,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,310551 -- -- Containing nitrates and phosphates,310551,..,..,..,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,310559 -- -- Other,310559,..,..,..,0,0,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,310560 -- - Mineral or chemical fertilisers containing the two fertilising elements phosphorus and potassium,310560,..,..,..,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,310590 -- - Other,310590,0,0,0,0,0,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,320110 -- - Quebracho extract,320110,0,..,..,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,320120 -- - Wattle extract,320120,..,..,..,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,320130 -- (-1995) Oak or chestnut extract,320130,..,..,..,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,320190 -- - Other,320190,1.533333302,1.533333302,1.533333302,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,320210 -- - Synthetic organic tanning substances,320210,..,10.60000038,10.60000038,..,10.60000038,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,320290 -- - Other,320290,..,..,2.5,..,..,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,"320300 -- Colouring matter of vegetable or animal origin (including dyeing extracts but excluding animal black), whether or not chemically defined; preparations as specified in Note 3 to this Chapter based on colouring matter of vegetable or animal origin.",320300,1.549999952,1.549999952,1.549999952,1.549999952,1.549999952,..
United States,840,Mexico,484,B.Weighted Average,Weighted Average,320411 -- -- Disperse dyes and preparations based thereon,320411,14.55000019,14.55000019,14.55000019,14.55000019,14.55000019,..
